listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_about,host_response_time,host_response_rate
989942286721476710,Deluxe Ocean View: 1-BR in Ka'anapali Beach.,539265660,Elizabeth,Lahaina,20.94468,-156.68773,Private room,,2,0,,,1,0,0,Exempt,Private room in condo,4,,,,,,,,,1125,https://www.airbnb.com/rooms/989942286721476710,False,,,
1060849597913097070,Royal Garden at Waikiki-Studio,31214940,Scott,Primary Urban Center,21.2845232,-157.8301056,Private room,159.0,3,0,,,45,42,0,"260160390000, TA-148-664-9856-01",Room in hotel,2,,,,,,,,,365,https://www.airbnb.com/rooms/1060849597913097070,True,I am a certified travel agent for the past 10 years. I am married with 5 kids and a huge dog! I am a family man who loves to spend time with the family. I enjoy traveling and enjoy helping others travel even more!,within a few hours,99.0
1103134654036302808,Stunning Beach Front Condo -Makena Surf #E-204,61304968,Alii Resorts,Kihei-Makena,20.66056799572108,-156.44071119887116,Private room,1249.0,5,0,,,192,102,0,"210070950032, TA-130-021-5808-01",Private room in condo,6,,,,,,,,,365,https://www.airbnb.com/rooms/1103134654036302808,False,"Ali'i is Hawaiian for ""royalty,"" and we strive to live up to our name by giving each of our guests the royal treatment. Amenities include:

Pre-check in condo inspection by our attentive staff
Personal ""Aloha"" upon your arrival
Full concierge and activity service
Gift pack of elite bath amenities
Luxury bed linens and towels

Why Us
With over 25 years of combined experience managing South Maui vacation condos in the Kihei, Wailea and Makena areas, we have earned our reputation as experts in Hawaii vacations. No one knows Maui like we do. It's the rare combination of quality and service that sets Ali'i Resorts apart. We work hard to elevate our brand to be the top vacation rental company on Maui. We maintain our 5 star Trip Advisor rating by keeping a full staff who strives to exceed your expectations for escape, and deliver your vacation accommodations with ease and satisfaction. We are your personal concierge and will work with you prior to your arrival to plan a range of services, activities, experiences, and excursions - be it a week of action and adventure or a complete relaxation. Come see us soon and let our ohana create a vacation of dreams for you and your family.

",within a few hours,100.0
43014015,Marriott's Ko Olina Beach Club Studio,117881929,Talia,Ewa,21.33164,-158.12122,Private room,409.0,1,28,2024-01-08,0.76,34,4,5,Exempt,Private room in resort,4,2021-03-21,4.86,4.96,5.0,4.96,5.0,4.93,5.0,1125,https://www.airbnb.com/rooms/43014015,True,"Hi! Love to travel, always looking for my next adventure!",within an hour,98.0
2130784,"4-6 For HAWAII, Big Island",85132,Sanford,North Kona,19.62655,-155.98677,Private room,,2,9,2018-03-08,0.07,11,365,0,,Room in boutique hotel,4,2014-01-07,4.33,4.89,4.67,4.44,4.89,4.67,4.89,1125,https://www.airbnb.com/rooms/2130784,True,"I'm a veteran of the US NAVY; served from 1971 - '73. For most of my time in New Orleans, I managed nightclubs in the French Quarter. Also, owned and operated a Personal Trainer business.
I've operated my travel business with AIRBNB since 2008.
I do my best to accommodate all my guests, respond to all inquiries as soon as possible, answer any and all questions, and provide them with the most accurate, up-to-date information about the resorts, and the surrounding areas.
And, I try to give the most economical rates.",within an hour,100.0
3340013,HAWAII - BIG Deal on the BIG ISLAND,85132,Sanford,North Kona,19.62523,-155.98744,Private room,,2,1,2015-12-30,0.01,11,0,0,,Room in boutique hotel,4,2015-12-30,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/3340013,True,"I'm a veteran of the US NAVY; served from 1971 - '73. For most of my time in New Orleans, I managed nightclubs in the French Quarter. Also, owned and operated a Personal Trainer business.
I've operated my travel business with AIRBNB since 2008.
I do my best to accommodate all my guests, respond to all inquiries as soon as possible, answer any and all questions, and provide them with the most accurate, up-to-date information about the resorts, and the surrounding areas.
And, I try to give the most economical rates.",within an hour,100.0
28361660,Beautiful mountain view in Kaneohe Hawaii,120271090,Kimberly,Koolaupoko,21.44068,-157.83755,Private room,,2,11,2020-03-05,0.17,2,0,0,,Private room in bed and breakfast,4,2018-12-08,4.36,4.09,4.82,4.64,4.64,4.55,4.36,1125,https://www.airbnb.com/rooms/28361660,False,,,
39439890,DO NOT PUBLISH BEFORE MERGING 14891-3B,182704096,Aston Waikiki Beach Hotel,Primary Urban Center,21.272438049316406,-157.8225555419922,Private room,,1,0,,,9,167,0,,Room in hotel,1,,,,,,,,,28,https://www.airbnb.com/rooms/39439890,False,,,
579332509516544006,"Spacious King Bed with Desk, Couch, Wi-Fi and A/C",95749187,Jenniffer,Puna,19.45817,-154.9161,Private room,39.0,1,37,2024-03-17,1.52,5,332,20,,Private room in home,3,2022-03-24,5.0,4.86,4.86,4.95,5.0,4.95,4.92,7,https://www.airbnb.com/rooms/579332509516544006,True,"Hey there! I’m a working creative, transformational healer, and artist with quite a few projects continually in the mix. I’m a Mindfulness & Meditation Program creator and facilitator for various businesses and a Reiki Master. I host women’s circles and am passionate about health and well-being! ",within an hour,100.0
1032719044365085067,"Beachfront Gem! 3 Units, Steps to Whalers Village",501999278,RoomPicks,Lahaina,20.92528,-156.69476,Private room,999.0,1,0,,,194,0,0,Exempt,Room in hotel,12,,,,,,,,,1125,https://www.airbnb.com/rooms/1032719044365085067,False,,within an hour,100.0
970968696084466456,Honolulu Room w/ accommodations,490406871,Jay,Primary Urban Center,21.32578,-157.86852,Private room,99.0,30,0,,,1,269,0,"160020960059, TA-160-020-9600-59",Private room in rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/970968696084466456,False,,within a day,50.0
1106771778494799250,Stunning Ocean Front Condo-Kihei Surfside #213,61304968,Alii Resorts,Kihei-Makena,20.70657001071212,-156.44678887504202,Private room,299.0,5,0,,,192,147,0,"390040280027, TA-116-170-5984-01",Private room in condo,4,,,,,,,,,365,https://www.airbnb.com/rooms/1106771778494799250,False,"Ali'i is Hawaiian for ""royalty,"" and we strive to live up to our name by giving each of our guests the royal treatment. Amenities include:

Pre-check in condo inspection by our attentive staff
Personal ""Aloha"" upon your arrival
Full concierge and activity service
Gift pack of elite bath amenities
Luxury bed linens and towels

Why Us
With over 25 years of combined experience managing South Maui vacation condos in the Kihei, Wailea and Makena areas, we have earned our reputation as experts in Hawaii vacations. No one knows Maui like we do. It's the rare combination of quality and service that sets Ali'i Resorts apart. We work hard to elevate our brand to be the top vacation rental company on Maui. We maintain our 5 star Trip Advisor rating by keeping a full staff who strives to exceed your expectations for escape, and deliver your vacation accommodations with ease and satisfaction. We are your personal concierge and will work with you prior to your arrival to plan a range of services, activities, experiences, and excursions - be it a week of action and adventure or a complete relaxation. Come see us soon and let our ohana create a vacation of dreams for you and your family.

",within a few hours,100.0
962395390634129249,Breezy room near Hanauma Bay,492345660,Luüz,East Honolulu,21.27628013338488,-157.70340595883525,Private room,37.0,30,0,,,3,269,0,,Private room in home,1,,,,,,,,,365,https://www.airbnb.com/rooms/962395390634129249,False,,within an hour,100.0
876966257299944967,Kahala Ocean Heart,459222047,Bin,Primary Urban Center,21.27134772354581,-157.77889605973715,Private room,166.0,29,0,,,4,364,0,,Private room in home,2,,,,,,,,,365,https://www.airbnb.com/rooms/876966257299944967,False,,within a few hours,100.0
45741085,"日落美景夏威夷大島,Kona  best sunset ,may pickup airpot",45628851,Cc,North Kona,19.71993,-155.99163,Private room,121.0,1,160,2024-03-19,3.94,3,1,19,,Private room in bed and breakfast,2,2020-11-21,4.93,4.93,4.92,4.96,4.96,4.99,4.97,60,https://www.airbnb.com/rooms/45741085,True,"I am from Hong Kong stay big island , H.k,now and Thailand sometime , I like travel already saw more then 30 country but more still hope :) , I am welcome people from different country in the world , I like cooking enjoy with people talking , welcome and wait you stay my bnb",within an hour,100.0
31828627,Studio,20492939,Robert,North Shore Oahu,21.61289,-158.09081,Private room,350.0,7,0,,,2,269,0,,Private room in rental unit,3,,,,,,,,,365,https://www.airbnb.com/rooms/31828627,False,,,
1113739710192490656,Hibiscus Room,103068619,Thuy,Primary Urban Center,21.281650495236335,-157.7963399999839,Private room,55.0,29,0,,,2,365,0,,Private room in home,1,,,,,,,,,365,https://www.airbnb.com/rooms/1113739710192490656,False,"Aloha Everyone 
My name is Thuy. 
I am mostly working during the day, night and sometimes weekend. That I have family that help me out for AirBnB. 

Feel free to ask me any questions. 
I'll be more than happy to answer them. 

Mahalo 
Thuy (pronounced as Twee)",within an hour,100.0
499298199818173653,1 BDRM Kona Worldmark Condo,47284913,Lisa,North Kona,19.6264,-155.98517,Private room,236.0,4,2,2022-12-27,0.07,4,24,0,,Private room in resort,4,2021-11-27,5.0,4.5,5.0,4.5,5.0,4.5,5.0,365,https://www.airbnb.com/rooms/499298199818173653,False,,,
839000830951213394,Kahala Ocean Heart,459222047,Bin,Primary Urban Center,21.271595568653616,-157.77953265839807,Private room,329.0,29,0,,,4,364,0,,Private room in home,2,,,,,,,,,365,https://www.airbnb.com/rooms/839000830951213394,False,,within a few hours,100.0
36967870,Peaceful Sunset/City Views in Downtown Skyrise!,150835162,Joey,Primary Urban Center,21.34255,-157.83989,Private room,82.0,2,9,2023-05-30,0.16,6,89,1,,Private room in condo,2,2019-09-24,5.0,4.78,5.0,5.0,5.0,4.89,4.78,1125,https://www.airbnb.com/rooms/36967870,False,,within a day,84.0
2809286,""" Simplicity combine with comfortability """,14369208,Carlos,Primary Urban Center,21.30806,-157.84728,Private room,40.0,29,6,2017-01-04,0.05,1,78,0,,Private room in home,1,2014-07-01,5.0,5.0,5.0,5.0,5.0,5.0,4.83,365,https://www.airbnb.com/rooms/2809286,False,,within a few hours,100.0
2191014,Master BR w priv BA (Olomana) optional extra room,4583552,Thomas,Koolaupoko,21.38491,-157.72789,Private room,99.0,30,90,2023-10-21,0.73,3,325,3,W00580068-01,Private room in home,2,2014-02-19,4.82,4.72,4.87,4.82,4.75,4.79,4.74,180,https://www.airbnb.com/rooms/2191014,False,"I am from Kailua, OAHU (not Kona) Hawaii.  I live in the house half-time, in which there is one other room available at various times.  It is a large house with lanais (porches) on the side, with a swimming pool in back, extensive flower gardens, nicely landscaped.  I am a psychologist with my own Wellness Center in Kailua - check my website at (Website hidden by Airbnb) for more information on me.  The house has cold AC (split AC, separate controls in each room, solar powered), solar hot water, 4 bathrooms, and no pets.  I am healthy, do not smoke, and do not drink alcohol.  I cannot accept intoxicated renters - a little tipsy is fine but not inebriated.  Neither smoking nor candles are allowed in the house or on the property.  ",within a few hours,100.0
15205607,Swim with the dolphins at Kealakekua Bay.,96578830,Annie,South Kona,19.49785,-155.92027,Private room,140.0,2,31,2022-03-26,0.34,9,364,0,,Private room in guest suite,1,2016-10-08,4.68,4.74,4.42,4.42,4.71,4.77,4.48,28,https://www.airbnb.com/rooms/15205607,False,,within an hour,90.0
761455360878879074,Westin Nanea - 3 Bedroom Villa,65113174,Michael,Lahaina,20.9423201,-156.6904919,Private room,1500.0,7,0,,,2,93,0,Exempt,Room in hotel,8,,,,,,,,,7,https://www.airbnb.com/rooms/761455360878879074,False,,within an hour,100.0
1115350056812732209,Kaua'i Beach Club,55823041,Michael And Andrea,Lihue,21.96135328799087,-159.35212960980016,Private room,675.0,1,0,,,1,12,0,Exempt,Room in hotel,4,,,,,,,,,365,https://www.airbnb.com/rooms/1115350056812732209,False,,within an hour,100.0
973159784785858749,Honolulu Condo,23420202,Mathilde,Primary Urban Center,21.296653769409563,-157.84799107536728,Private room,96.0,30,0,,,2,85,0,,Private room in rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/973159784785858749,True,"Hi there! I’m Mathilde :-) I’m a civil engineer and I live partly in Hawaii and Norway, & this is my home in Norway. 

It’s a reason why I want to rent out my place here on Airbnb - I truly believe it’s the one of the most beautiful spots in Bergen and would love for people to see and share the same experience as me in the apartment and exploring Bergen 

I’ve previously worked in hospitality and have a good understanding of people’s wants and needs, also in terms of cleanliness. 

A big passion of mine is to travel and experience new cultures, and I’ve stayed in many peoples homes throughout my life as a traveler - & very happy to be able to host people as well. 

Feel free to send me a message with questions before booking, happy to answer all of your questions! :) ",within an hour,100.0
4000441,Hawaii Studio with Private Entrance (30 days),20740920,Chao,Primary Urban Center,21.27972,-157.79436,Private room,,5,261,2024-03-09,2.26,2,291,17,"320380210000, 1, TA-171-150-3872-01",Private room in home,2,2014-09-23,4.8,4.8,4.77,4.83,4.9,4.88,4.78,1125,https://www.airbnb.com/rooms/4000441,True,"我喜歡旅遊 ,閱讀,學習,及 認識新朋友 ; Always choose life 是我對生活的提醒,期許自己每天活的開心,擁有更多幫助他人的能力 !
夏威夷是很棒的度假天堂,如果你想更深入了解夏威夷的美,歡迎詢問我們, 如果我不在, Peter will help you!",within an hour,100.0
650074993824765926,Cozy room in Kihei!,153556876,Lakshay,Kihei-Makena,20.76888,-156.45829,Private room,100.0,180,0,,,1,365,0,,Private room in condo,2,,,,,,,,,365,https://www.airbnb.com/rooms/650074993824765926,False,,,
46707446,"HGVC Resort & Spa The Grand Waikikian, Hot Tub!",20120594,Ann,Primary Urban Center,21.2834415435791,-157.8378448486328,Private room,,4,0,,,50,364,0,,Private room in resort,8,,,,,,,,,1125,https://www.airbnb.com/rooms/46707446,False,,within a few hours,92.0
815298355940084737,Japanese inspired Tea Cabin,439608586,Erhard,Puna,19.459097711417208,-154.918347671628,Private room,,2,8,2023-07-11,0.59,5,0,4,TA-095-187-9168-01,Private room in cabin,1,2023-02-08,4.88,5.0,4.88,5.0,5.0,5.0,4.88,28,https://www.airbnb.com/rooms/815298355940084737,False,,,
1015275734756455519,Ko Olina Beach - 1 Bedroom Suite,475536142,Leah,Ewa,21.3330668081936,-158.12027124623,Private room,941.0,1,0,,,34,266,0,Exempt,Private room in resort,4,,,,,,,,,1125,https://www.airbnb.com/rooms/1015275734756455519,False,,within an hour,100.0
13732116,"Aloha room, at Historic Haleiwa town, North shore.",1239659,Cris,North Shore Oahu,21.59271,-158.10193,Private room,135.0,30,221,2024-03-13,2.38,2,134,38,Ge-0369,Private room in home,1,2016-08-05,4.86,4.96,4.97,4.96,4.99,4.98,4.95,30,https://www.airbnb.com/rooms/13732116,True,"Aloha, I'm a freelance Graphic designer, that enjoy simple things, Surf, bake Pizza, watch the sunset and keep a healthy lifestyle.",within an hour,100.0
815585535033879987,(4)New King size full kitchen,11981371,Daryl,Puna,19.571788323655728,-155.00130679099422,Private room,46.0,1,52,2024-03-14,3.8,9,312,38,,Private room in home,2,2023-02-07,4.9,4.71,4.73,4.84,4.94,4.9,4.83,365,https://www.airbnb.com/rooms/815585535033879987,True,,within an hour,100.0
23937032,Hilton Grand Vacations for Christmas Week 2024,82884264,Neesha,Lahaina,20.94768,-156.68947,Private room,399.0,7,2,2024-01-06,0.04,1,8,1,"440010980221, TA-006-302-1056-01",Private room in resort,4,2019-12-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,https://www.airbnb.com/rooms/23937032,True,"Our family has been in Gettysburg for over 35 years. When this property came on the market, we snatched it up as quickly as possible. The location is unbeatable as is the charm of the beautiful brick building. Check out our photos but nothing takes place of seeing this place and its location in person.",,
976743343010040747,Maui Banyan Vacation Club,113146878,Courtnie,Kihei-Makena,20.716511740650777,-156.4440680854897,Private room,362.0,3,0,,,5,84,0,Exempt,Room in hotel,4,,,,,,,,,365,https://www.airbnb.com/rooms/976743343010040747,False,"My husband and I enjoy traveling the world together, seeing the sights and learning about other cultures.
We recently bought into a vacation club and want to share the luxurious resorts we have access to. We are currently only advertising Cabo San Lucas, but please reach out if there are any other locations you wish to visit. We have easy access to 7 resorts in Mexico.",within a day,71.0
1087801547465395824,Sky Ala Moana #4307 PH 1bedroom,75161449,Osamu,Primary Urban Center,21.295264012196142,-157.84258532380753,Private room,180.0,29,0,,,8,169,0,"123160480386, 4307, TA-208-868-2496-02",Private room in rental unit,3,,,,,,,,,365,https://www.airbnb.com/rooms/1087801547465395824,True,I am a Real Estate Agent in Hawai’i with ILC & Swell Realty. I have been focusing on luxury real estate in Honolulu and happy to creat an opportunity to rent some of the “one of the kind” luxury condominium as furnished monthly rentals. All of the units I manage is located in the center of Honolulu right next to Ala Moana Center. Enjoy your vacation or staycation with those unique properties. ,within an hour,100.0
972522809242360686,209 UH Manoa private room w/AC,128175133,Seaview,Primary Urban Center,21.301073170084944,-157.82397172592195,Private room,45.0,30,0,,,32,230,0,"280160170000, 209, TA-165-393-3056-01",Private room in rental unit,2,,,,,,,,,180,https://www.airbnb.com/rooms/972522809242360686,False,"Hi,
Seaview Property Group provides self checkin and check out clean and efficient rooms. We are very patient, super positive hosts who looks forward to assisting new guests and returning guest. So, dont hesitate and reserve a room with us. Very close to UH Manoa and Manoa valley. Relaxing and cozy setting..",within an hour,100.0
28436641,Holualoa Guesthouse2,214639364,Farsheed,North Kona,19.57266,-155.9437,Private room,95.0,1,43,2024-03-04,0.65,2,250,8,TA-178-441-8304-01,Private room in guesthouse,2,2018-10-16,4.63,4.58,4.7,4.79,4.84,4.84,4.67,1125,https://www.airbnb.com/rooms/28436641,False,,within an hour,100.0
33250310,Master Bedroom Short walk to Magic Sands & sunset,346782556,Cody,North Kona,19.59364,-155.96831,Private room,155.0,2,116,2024-01-07,1.91,2,353,18,,Private room in home,4,2019-04-01,4.59,4.43,4.85,4.66,4.78,4.73,4.55,64,https://www.airbnb.com/rooms/33250310,False,,within an hour,100.0
794226492409715475,2 Bedroom @ Worldmark Sleeps 6,12057949,Holly,Kihei-Makena,20.72335,-156.44596,Private room,,1,0,,,31,0,0,Exempt,Room in hotel,6,,,,,,,,,365,https://www.airbnb.com/rooms/794226492409715475,False,My husband and I have been blessed with the opportunity to make our DREAMS our MEMORIES and we're here to help assist you with yours'..........Traveling is TRULY what life is about! ,within an hour,100.0
969778975497433656,master bedroom with bathroom,90297958,Joelle,North Kona,19.62652,-155.98641,Private room,219.0,7,0,,,1,255,0,,Private room in rental unit,2,,,,,,,,,365,https://www.airbnb.com/rooms/969778975497433656,False,"Travelling is my passion,
I’m a athlete and life coach,
Love to hike , meditate and practice yoga.
I enjoy raising my boys in Hawaii and travel with them around the world,
Show them all the amazing places I lived and visited.
",,
